Date,Close
2020-01-11,8024.58
2020-01-12,8181.49
2020-01-13,8106.56
2020-01-14,8820.95
2020-01-15,8813.21
2020-01-16,8719.63
2020-01-17,8894.83
2020-01-18,8909.28
2020-01-19,8702.59
2020-01-20,8634.03
2020-01-21,8724.84
2020-01-22,8667.26
2020-01-23,8394.28
2020-01-24,8431.78
2020-01-25,8345.88
2020-01-26,8602.37
2020-01-27,8898.94
2020-01-28,9391.97
2020-01-29,9286.18
2020-01-30,9501.38
2020-01-31,9342.23
2020-02-01,9384.45
2020-02-02,9334.25
2020-02-03,9288.96
2020-02-04,9171.98
2020-02-05,9611.42
2020-02-06,9755.84
2020-02-07,9808.36
2020-02-08,9898.25
2020-02-09,10157.78
2020-02-10,9858.03
2020-02-11,10269.43
2020-02-12,10347.93
2020-02-13,10233.32
2020-02-14,10360.37
2020-02-15,9905.43
2020-02-16,9925.51
2020-02-17,9702.48
2020-02-18,10182.6
2020-02-19,9602.43
2020-02-20,9608.8
2020-02-21,9697.86
2020-02-22,9671.46
2020-02-23,9977.39
2020-02-24,9664.21
2020-02-25,9316.18
2020-02-26,8793.5
2020-02-27,8821.5
2020-02-28,8719.29
2020-02-29,8545.45
2020-03-01,8549.38
2020-03-02,8919.74
2020-03-03,8765.68
2020-03-04,8773.78
2020-03-05,9074.82
2020-03-06,9160.39
2020-03-07,8903.72
2020-03-08,8057.67
2020-03-09,7944.4
2020-03-10,7894.66
2020-03-11,7945.36
2020-03-12,4916.78
2020-03-13,5632.58
2020-03-14,5181.77
2020-03-15,5357.02
2020-03-16,5045.0
2020-03-17,5337.66
2020-03-18,5413.06
2020-03-19,6184.88
2020-03-20,6206.44
2020-03-21,6195.43
2020-03-22,5828.15
2020-03-23,6503.53
2020-03-24,6767.18
2020-03-25,6694.21
2020-03-26,6757.95
2020-03-27,6382.8
2020-03-28,6252.49
2020-03-29,5882.2
2020-03-30,6403.31
2020-03-31,6423.61
2020-04-01,6663.63
2020-04-02,6804.42
2020-04-03,6743.68
2020-04-04,6875.95
2020-04-05,6781.64
2020-04-06,7347.22
2020-04-07,7201.57
2020-04-08,7367.37
2020-04-09,7294.55
2020-04-10,6876.49
2020-04-11,6887.6
2020-04-12,6913.76
2020-04-13,6859.43
2020-04-14,6879.44
2020-04-15,6629.54
2020-04-16,7114.55
2020-04-17,7037.12
2020-04-18,7264.29
2020-04-19,7132.88
2020-04-20,6842.45
2020-04-21,6855.11
2020-04-22,7135.41
2020-04-23,7489.25
2020-04-24,7509.44
2020-04-25,7546.92
2020-04-26,7701.35
2020-04-27,7787.41
2020-04-28,7760.32
2020-04-29,8784.96
2020-04-30,8637.56
2020-05-01,8829.12
2020-05-02,8981.11
2020-05-03,8907.19
2020-05-04,8881.65
2020-05-05,9029.75
2020-05-06,9153.2
2020-05-07,9999.93
2020-05-08,9808.18
2020-05-09,9541.13
2020-05-10,8735.05
2020-05-11,8568.88
2020-05-12,8821.18
2020-05-13,9317.44
2020-05-14,9793.19
2020-05-15,9311.69
2020-05-16,9387.08
2020-05-17,9670.56
2020-05-18,9722.73
2020-05-19,9780.2
2020-05-20,9509.45
2020-05-21,9059.11
2020-05-22,9170.74
2020-05-23,9186.19
2020-05-24,8718.49
2020-05-25,8901.48
2020-05-26,8844.5
2020-05-27,9204.62
2020-05-28,9579.71
2020-05-29,9424.62
2020-05-30,9699.78
2020-05-31,9450.47
2020-06-01,10211.23
2020-06-02,9523.75
2020-06-03,9666.06
2020-06-04,9794.55
2020-06-05,9622.02
2020-06-06,9671.46
2020-06-07,9750.7
2020-06-08,9782.58
2020-06-09,9779.7
2020-06-10,9891.84
2020-06-11,9268.13
2020-06-12,9464.23
2020-06-13,9474.65
2020-06-14,9333.7
2020-06-15,9429.65
2020-06-16,9526.7
2020-06-17,9459.13
2020-06-18,9380.67
2020-06-19,9301.83
2020-06-20,9359.18
2020-06-21,9292.81
2020-06-22,9691.61
2020-06-23,9624.3
2020-06-24,9292.94
2020-06-25,9241.32
2020-06-26,9158.07
2020-06-27,9007.14
2020-06-28,9120.39
2020-06-29,9187.07
2020-06-30,9136.47
2020-07-01,9238.89
2020-07-02,9092.8
2020-07-03,9066.46
2020-07-04,9142.2
2020-07-05,9081.44
2020-07-06,9347.05
2020-07-07,9257.32
2020-07-08,9439.2
2020-07-09,9238.95
2020-07-10,9288.57
2020-07-11,9237.13
2020-07-12,9300.95
2020-07-13,9237.89
2020-07-14,9256.07
2020-07-15,9193.22
2020-07-16,9133.23
2020-07-17,9156.79
2020-07-18,9177.22
2020-07-19,9216.02
2020-07-20,9164.42
2020-07-21,9392.83
2020-07-22,9537.24
2020-07-23,9615.21
2020-07-24,9550.23
2020-07-25,9708.41
2020-07-26,9942.01
2020-07-27,11042.94
2020-07-28,10933.26
2020-07-29,11112.04
2020-07-30,11113.66
2020-07-31,11352.72
2020-08-01,11812.42
2020-08-02,11063.5
2020-08-03,11234.73
2020-08-04,11194.18
2020-08-05,11752.05
2020-08-06,11771.27
2020-08-07,11603.82
2020-08-08,11770.77
2020-08-09,11686.34
2020-08-10,11897.41
2020-08-11,11389.01
2020-08-12,11570.19
2020-08-13,11790.68
2020-08-14,11774.52
2020-08-15,11860.91
2020-08-16,11917.97
2020-08-17,12301.19
2020-08-18,11956.69
2020-08-19,11760.37
2020-08-20,11863.43
2020-08-21,11527.35
2020-08-22,11670.42
2020-08-23,11651.52
2020-08-24,11756.4
2020-08-25,11330.56
2020-08-26,11466.89
2020-08-27,11331.02
2020-08-28,11535.21
2020-08-29,11480.48
2020-08-30,11716.54
2020-08-31,11657.81
2020-09-01,11926.69
2020-09-02,11397.9
2020-09-03,10174.62
2020-09-04,10467.33
2020-09-05,10167.97
2020-09-06,10260.37
2020-09-07,10379.08
2020-09-08,10128.54
2020-09-09,10228.85
2020-09-10,10345.68
2020-09-11,10398.5
2020-09-12,10448.0
2020-09-13,10332.36
2020-09-14,10678.31
2020-09-15,10786.7
2020-09-16,10957.1
2020-09-17,10945.14
2020-09-18,10937.89
2020-09-19,11083.61
2020-09-20,10921.85
2020-09-21,10418.14
2020-09-22,10534.73
2020-09-23,10238.09
2020-09-24,10742.98
2020-09-25,10694.12
2020-09-26,10734.23
2020-09-27,10781.47
2020-09-28,10699.0
2020-09-29,10841.29
2020-09-30,10779.42
2020-10-01,10622.79
2020-10-02,10576.64
2020-10-03,10552.04
2020-10-04,10675.52
2020-10-05,10795.11
2020-10-06,10603.9
2020-10-07,10672.67
2020-10-08,10929.4
2020-10-09,11058.78
2020-10-10,11301.57
2020-10-11,11375.51
2020-10-12,11539.76
2020-10-13,11427.29
2020-10-14,11429.3
2020-10-15,11508.31
2020-10-16,11326.25
2020-10-17,11367.65
2020-10-18,11513.33
2020-10-19,11756.88
2020-10-20,11921.78
2020-10-21,12813.11
2020-10-22,12990.25
2020-10-23,12937.2
2020-10-24,13126.13
2020-10-25,13041.21
2020-10-26,13069.43
2020-10-27,13646.02
2020-10-28,13285.97
2020-10-29,13462.18
2020-10-30,13565.95
2020-10-31,13803.41
2020-11-01,13761.72
2020-11-02,13571.24
2020-11-03,14023.78
2020-11-04,14157.73
2020-11-05,15599.92
2020-11-06,15590.62
2020-11-07,14838.16
2020-11-08,15488.25
2020-11-09,15335.03
2020-11-10,15313.73
2020-11-11,15707.08
2020-11-12,16306.53
2020-11-13,16332.85
2020-11-14,16075.95
2020-11-15,15964.7
2020-11-16,16721.46
2020-11-17,17681.54
2020-11-18,17786.27
2020-11-19,17824.64
2020-11-20,18672.78
2020-11-21,18704.06
2020-11-22,18430.59
2020-11-23,18385.74
2020-11-24,19157.16
2020-11-25,18725.76
2020-11-26,17175.86
2020-11-27,17155.0
2020-11-28,17739.9
2020-11-29,18199.23
2020-11-30,19686.87
2020-12-01,18792.03
2020-12-02,19226.19
2020-12-03,19448.44
2020-12-04,18665.0
2020-12-05,19156.84
2020-12-06,19378.94
2020-12-07,19181.41
2020-12-08,18323.52
2020-12-09,18549.92
2020-12-10,18250.47
2020-12-11,18034.86
2020-12-12,18814.98
2020-12-13,19169.05
2020-12-14,19274.69
2020-12-15,19441.96
2020-12-16,21352.13
2020-12-17,22822.17
2020-12-18,23135.57
2020-12-19,23844.72
2020-12-20,23467.06
2020-12-21,22727.13
2020-12-22,23823.32
2020-12-23,23239.5
2020-12-24,23724.2
2020-12-25,24707.98
2020-12-26,26445.7
2020-12-27,26249.27
2020-12-28,27039.45
2020-12-29,27360.78
2020-12-30,28889.61
2020-12-31,28972.4
2021-01-01,29388.94
2021-01-02,32203.64
2021-01-03,33063.48
2021-01-04,32030.55
2021-01-05,34038.29
2021-01-06,36849.86
2021-01-07,39479.41
2021-01-08,40636.24
2021-01-09,40236.66
2021-01-10,38202.08
2021-01-11,35496.03
2021-01-12,34058.4
2021-01-13,37380.85
2021-01-14,39155.58
2021-01-15,36790.17
2021-01-16,36025.26
2021-01-17,35839.51
2021-01-18,36623.04
2021-01-19,35932.79
2021-01-20,35501.38
2021-01-21,30840.3
2021-01-22,33008.02
2021-01-23,32107.29
2021-01-24,32283.66
2021-01-25,32275.27
2021-01-26,32516.52
2021-01-27,30423.05
2021-01-28,33443.87
2021-01-29,34252.08
2021-01-30,34317.82
2021-01-31,33143.22
2021-02-01,33535.94
2021-02-02,35524.43
2021-02-03,37677.34
2021-02-04,36983.42
2021-02-05,38310.24
2021-02-06,39267.01
2021-02-07,38868.82
2021-02-08,46437.41
2021-02-09,46509.57
2021-02-10,44854.95
2021-02-11,48006.18
2021-02-12,47435.54
2021-02-13,47222.32
2021-02-14,48652.87
2021-02-15,47936.51
2021-02-16,49184.63
2021-02-17,52154.91
2021-02-18,51591.61
2021-02-19,55933.47
2021-02-20,55900.84
2021-02-21,57469.95
2021-02-22,54121.17
2021-02-23,48898.7
2021-02-24,49738.17
2021-02-25,47082.87
2021-02-26,46324.5
2021-02-27,46191.39
2021-02-28,45261.03
2021-03-01,49635.07
2021-03-02,48501.21
2021-03-03,50392.55
2021-03-04,48363.74
2021-03-05,48775.37
2021-03-06,48892.8
2021-03-07,50964.18
2021-03-08,52405.02
2021-03-09,54928.7
2021-03-10,55893.31
2021-03-11,57809.41
2021-03-12,57256.22
2021-03-13,61179.79
2021-03-14,58998.89
2021-03-15,55665.01
2021-03-16,56925.01
2021-03-17,58909.0
2021-03-18,57643.32
2021-03-19,58060.21
2021-03-20,58101.34
2021-03-21,57374.95
2021-03-22,54095.36
2021-03-23,54355.45
2021-03-24,52303.02
2021-03-25,51336.09
2021-03-26,55055.43
2021-03-27,55863.73
2021-03-28,55781.01
2021-03-29,57626.1
2021-03-30,58781.54
2021-03-31,58793.8
2021-04-01,58730.82
2021-04-02,58987.8
2021-04-03,57074.97
2021-04-04,58219.43
2021-04-05,59119.56
2021-04-06,58010.35
2021-04-07,55951.98
2021-04-08,58084.46
2021-04-09,58106.85
2021-04-10,59784.8
2021-04-11,59980.45
2021-04-12,59845.76
2021-04-13,63558.48
2021-04-14,62964.27
2021-04-15,63233.03
2021-04-16,61416.41
2021-04-17,60056.07
2021-04-18,56246.82
2021-04-19,55680.11
2021-04-20,56496.06
2021-04-21,53803.25
2021-04-22,51717.61
2021-04-23,51178.03
2021-04-24,50115.99
2021-04-25,49120.97
2021-04-26,54062.29
2021-04-27,55073.48
2021-04-28,54877.94
2021-04-29,53581.58
2021-04-30,57757.97
2021-05-01,57843.16
2021-05-02,56623.51
2021-05-03,57195.07
2021-05-04,53244.07
2021-05-05,57506.88
2021-05-06,56441.94
2021-05-07,57374.33
2021-05-08,58943.13
2021-05-09,58294.18
2021-05-10,55870.01
2021-05-11,56747.52
2021-05-12,49504.08
2021-05-13,49700.6
2021-05-14,49887.96
2021-05-15,46775.29
2021-05-16,46490.71
2021-05-17,43552.14
2021-05-18,42886.02
2021-05-19,36771.87
2021-05-20,40597.4
2021-05-21,37350.39
2021-05-22,37491.5
2021-05-23,34716.84
2021-05-24,38837.76
2021-05-25,38387.36
2021-05-26,39295.08
2021-05-27,38538.84
2021-05-28,35680.92
2021-05-29,34611.58
2021-05-30,35662.59
2021-05-31,37290.83
2021-06-01,36683.51
2021-06-02,37576.98
2021-06-03,39229.66
2021-06-04,36861.5
2021-06-05,35538.4
2021-06-06,35798.57
2021-06-07,33582.86
2021-06-08,33409.38
2021-06-09,37391.58
2021-06-10,36680.78
2021-06-11,37339.98
2021-06-12,35541.78
2021-06-13,39017.37
2021-06-14,40526.63
2021-06-15,40161.86
2021-06-16,38345.41
2021-06-17,38082.3
2021-06-18,35830.29
2021-06-19,35515.38
2021-06-20,35602.26
2021-06-21,31652.62
2021-06-22,32537.58
2021-06-23,33678.64
2021-06-24,34649.84
2021-06-25,31593.86
2021-06-26,32307.35
2021-06-27,34713.81
2021-06-28,34487.11
2021-06-29,35901.41
2021-06-30,35056.39
2021-07-01,33543.11
2021-07-02,33804.54
2021-07-03,34682.84
2021-07-04,35287.97
2021-07-05,33702.79
2021-07-06,34237.66
2021-07-07,33880.79
2021-07-08,32874.01
2021-07-09,33804.2
2021-07-10,33515.13
2021-07-11,34249.3
2021-07-12,33088.51
2021-07-13,32737.47
2021-07-14,32820.5
2021-07-15,31867.46
2021-07-16,31401.76
2021-07-17,31546.64
2021-07-18,31806.3
2021-07-19,30847.55
2021-07-20,29795.55
2021-07-21,32139.48
2021-07-22,32299.47
2021-07-23,33637.92
2021-07-24,34282.56
2021-07-25,35369.93
2021-07-26,37269.52
2021-07-27,39496.69
2021-07-28,40030.01
2021-07-29,40030.52
2021-07-30,42231.83
2021-07-31,41474.72
2021-08-01,39870.76
2021-08-02,39158.53
2021-08-03,38189.3
2021-08-04,39738.56
2021-08-05,40888.18
2021-08-06,42852.18
2021-08-07,44617.96
2021-08-08,43827.75
2021-08-09,46292.61
2021-08-10,45601.03
2021-08-11,45556.69
2021-08-12,44425.52
2021-08-13,47832.93
2021-08-14,47102.03
2021-08-15,47015.94
2021-08-16,45927.4
2021-08-17,44684.43
2021-08-18,44714.54
2021-08-19,46761.49
2021-08-20,49336.45
2021-08-21,48867.87
2021-08-22,49289.71
2021-08-23,49521.06
2021-08-24,47690.54
2021-08-25,48996.44
2021-08-26,46852.22
2021-08-27,49088.1
2021-08-28,48918.9
2021-08-29,48794.26
2021-08-30,46993.31
2021-08-31,47159.26
2021-09-01,48840.01
2021-09-02,49280.77
2021-09-03,50019.51
2021-09-04,49935.29
2021-09-05,51784.16
2021-09-06,52693.32
2021-09-07,46856.31
2021-09-08,46073.45
2021-09-09,46392.85
2021-09-10,44853.1
2021-09-11,45166.12
2021-09-12,46049.72
2021-09-13,44958.56
2021-09-14,47129.01
2021-09-15,48148.45
2021-09-16,47764.47
2021-09-17,47297.98
2021-09-18,48312.46
2021-09-19,47251.76
2021-09-20,42925.46
2021-09-21,40709.59
2021-09-22,43576.15
2021-09-23,44893.87
2021-09-24,42848.41
2021-09-25,42721.91
2021-09-26,43201.79
2021-09-27,42187.51
2021-09-28,41056.79
2021-09-29,41539.43
2021-09-30,43829.34
2021-10-01,48164.35
2021-10-02,47669.02
2021-10-03,48234.05
2021-10-04,49276.91
2021-10-05,51504.27
2021-10-06,55345.85
2021-10-07,53797.21
2021-10-08,53949.29
2021-10-09,54968.04
2021-10-10,54700.24
2021-10-11,57498.8
2021-10-12,56010.9
2021-10-13,57369.0
2021-10-14,57359.21
2021-10-15,61684.96
2021-10-16,60877.77
2021-10-17,61520.54
2021-10-18,62038.16
2021-10-19,64283.97
2021-10-20,66021.02
2021-10-21,62283.96
2021-10-22,60693.59
2021-10-23,61313.09
2021-10-24,60863.56
2021-10-25,63089.04
2021-10-26,60315.68
2021-10-27,58464.42
2021-10-28,60610.11
2021-10-29,62282.5
2021-10-30,61891.91
2021-10-31,61349.75
2021-11-01,60960.98
2021-11-02,63260.05
2021-11-03,62929.93
2021-11-04,61448.47
2021-11-05,61019.66
2021-11-06,61529.76
2021-11-07,63302.78
2021-11-08,67549.14
2021-11-09,66939.24
2021-11-10,64926.06
2021-11-11,64820.8
2021-11-12,64156.3
2021-11-13,64409.56
2021-11-14,65509.06
2021-11-15,63614.06
2021-11-16,60108.9
2021-11-17,60365.6
2021-11-18,56930.68
2021-11-19,58136.22
2021-11-20,59769.66
2021-11-21,58700.83
2021-11-22,56303.06
2021-11-23,57566.6
2021-11-24,57175.09
2021-11-25,58966.99
2021-11-26,53788.22
2021-11-27,54805.03
2021-11-28,57331.41
2021-11-29,57839.55
2021-11-30,56975.35
2021-12-01,57227.97
2021-12-02,56522.76
2021-12-03,53663.25
2021-12-04,49243.39
2021-12-05,49465.5
2021-12-06,50552.83
2021-12-07,50633.01
2021-12-08,50513.04
2021-12-09,47593.85
2021-12-10,47191.14
2021-12-11,49398.4
2021-12-12,50109.99
2021-12-13,46731.03
2021-12-14,48387.69
2021-12-15,48885.05
2021-12-16,47635.92
2021-12-17,46164.14
2021-12-18,46861.62
2021-12-19,46697.13
2021-12-20,46913.54
2021-12-21,48917.48
2021-12-22,48614.97
2021-12-23,50830.2
2021-12-24,50840.36
2021-12-25,50431.63
2021-12-26,50790.88
2021-12-27,50714.73
2021-12-28,47536.39
2021-12-29,46471.7
2021-12-30,47129.66
2021-12-31,46197.31